session,latency_ms,bandwidth_kb
1,125.92,366.16
2,109.67,368.30
3,108.45,369.96
4,108.47,369.24
5,110.88,367.37
6,105.32,368.61
7,105.96,368.85
8,110.66,367.69
9,106.66,367.62
10,101.60,369.36
11,104.59,368.39
12,109.67,368.18
13,106.92,368.68
14,105.45,368.01
15,104.10,368.30
16,109.68,368.08
17,107.17,370.01
18,107.04,368.99
19,101.79,369.36
20,103.52,368.78
21,106.70,369.30
22,105.76,368.40
23,106.26,367.74
24,105.40,369.20
25,106.07,368.79
26,108.29,368.26
27,111.58,368.68
28,105.82,369.10
29,106.44,369.37
30,105.41,368.59
31,108.39,368.90
32,107.88,368.80
33,111.31,368.22
34,107.57,368.45
35,110.53,369.44
36,106.09,369.23
37,108.02,369.06
38,107.67,368.76
39,111.17,368.00
40,109.23,368.73
41,108.65,369.03
42,106.46,369.06
43,106.60,369.43
44,106.35,368.73
45,110.41,369.81
46,109.93,369.11
47,114.38,368.07
48,104.60,369.27
49,107.19,368.92
50,112.75,368.82
51,110.80,368.67
52,109.61,368.45
53,107.43,369.25
54,125.13,369.24
55,115.92,369.00
56,110.14,369.28
57,108.52,368.84
58,108.95,369.69
59,110.37,369.18
60,113.51,368.38
61,112.42,367.18
62,108.23,369.64
63,115.24,368.89
64,118.35,368.45
65,116.61,369.24
66,110.28,368.39
67,109.71,369.12
68,114.27,368.05
69,108.58,368.18
70,115.56,368.14
71,112.20,369.38
72,111.26,369.06
73,110.27,369.19
74,113.43,368.40
75,111.16,368.04
76,109.70,369.04
77,111.16,368.46
78,109.48,368.88
79,107.68,370.13
80,111.34,368.18
81,111.20,368.90
82,109.43,369.70
83,114.00,368.79
84,114.95,367.94
85,111.63,369.53
86,106.34,369.00
87,112.19,368.72
88,107.65,370.46
89,110.89,369.00
90,114.72,368.84
91,114.22,368.00
92,111.70,369.45
93,110.31,369.68
94,111.95,368.01
95,112.47,369.37
96,113.52,368.71
97,109.64,369.26
98,111.71,368.76
99,114.08,368.85
100,112.55,369.82
