session,latency_ms,bandwidth_kb
1,223.19,1165.81
2,219.67,1166.03
3,213.34,1166.66
4,213.73,1166.15
5,214.26,1166.90
6,221.33,1165.98
7,221.14,1168.29
8,221.89,1167.25
9,225.06,1166.53
10,219.65,1166.60
11,231.33,1166.79
12,220.73,1167.06
13,225.87,1168.65
14,228.69,1165.93
15,227.58,1166.89
16,224.13,1166.82
17,228.98,1166.13
18,231.89,1166.03
19,229.68,1166.43
20,226.21,1167.10
21,229.05,1167.14
22,229.92,1166.21
23,231.08,1168.62
24,233.65,1167.14
25,230.75,1168.13
26,233.77,1167.91
27,230.95,1166.48
28,239.45,1167.56
29,242.69,1166.50
30,235.27,1167.59
31,231.72,1167.30
32,235.35,1167.64
33,244.89,1166.64
34,235.67,1166.01
35,235.55,1168.63
36,234.76,1166.30
37,233.52,1167.59
38,236.26,1167.47
39,235.07,1167.87
40,232.97,1166.23
41,234.39,1167.03
42,233.40,1167.67
43,236.84,1166.70
44,236.21,1167.68
45,236.55,1167.30
46,235.86,1167.50
47,233.01,1167.55
48,237.74,1167.50
49,234.51,1166.61
50,237.09,1166.11
51,239.00,1166.27
52,236.92,1166.74
53,233.61,1169.42
54,243.88,1167.52
55,236.88,1167.37
56,233.99,1167.76
57,236.95,1170.99
58,236.29,1166.15
59,234.96,1167.31
60,247.36,1166.38
61,233.79,1168.08
62,238.97,1166.65
63,242.91,1166.26
64,238.02,1166.10
65,231.86,1168.78
66,250.43,1167.18
67,237.45,1168.40
68,245.51,1165.89
69,249.45,1167.12
70,241.95,1168.14
71,252.00,1166.38
72,237.07,1164.99
73,240.69,1166.27
74,235.44,1166.25
75,243.32,1167.24
76,242.12,1167.19
77,243.52,1167.20
78,236.16,1168.47
79,236.56,1166.38
80,237.39,1165.50
81,238.86,1167.20
82,234.63,1167.56
83,244.58,1165.90
84,235.20,1167.96
85,246.53,1166.86
86,240.78,1166.83
87,233.87,1168.74
88,238.20,1165.61
89,239.76,1166.90
90,236.33,1166.18
91,238.36,1167.94
92,236.69,1167.49
93,239.81,1166.66
94,241.01,1170.24
95,239.83,1168.93
96,239.53,1169.11
97,236.69,1167.13
98,243.50,1167.09
99,243.63,1166.30
100,239.01,1167.35
