session,latency_ms,bandwidth_kb
1,105.84,501.58
2,102.32,497.37
3,111.26,501.78
4,103.91,501.44
5,104.13,505.31
6,102.62,506.49
7,102.17,505.25
8,106.90,505.86
9,107.80,505.29
10,103.57,505.89
11,100.74,504.91
12,110.90,506.55
13,104.66,506.24
14,107.21,504.61
15,103.68,505.44
16,107.58,504.96
17,107.94,504.36
18,109.18,505.99
19,104.80,505.25
20,103.52,506.13
21,110.34,505.90
22,107.72,505.50
23,107.92,506.60
24,110.59,505.80
25,102.86,505.37
26,102.62,504.46
27,107.74,505.40
28,107.48,505.34
29,105.75,505.94
30,106.60,506.35
31,107.94,505.41
32,123.72,506.45
33,109.79,505.75
34,104.91,506.35
35,102.65,507.37
36,105.88,505.91
37,114.20,506.23
38,111.38,506.19
39,112.18,506.07
40,110.90,505.20
41,108.05,506.34
42,108.80,504.26
43,120.59,506.27
44,118.99,506.10
45,122.73,505.48
46,109.47,504.77
47,108.56,506.79
48,113.72,505.48
49,110.86,505.39
50,107.44,505.04
51,108.19,505.92
52,106.67,505.55
53,106.75,506.24
54,108.95,505.73
55,112.98,505.51
56,103.84,505.54
57,107.64,506.39
58,111.57,504.95
59,107.23,505.54
60,106.34,506.58
61,111.88,505.53
62,111.38,505.18
63,105.35,507.31
64,115.39,506.05
65,113.73,506.82
66,115.04,506.09
67,120.44,506.35
68,119.35,504.52
69,112.48,506.53
70,105.54,505.99
71,112.31,506.52
72,109.34,505.80
73,112.28,505.15
74,109.08,504.54
75,108.26,505.98
76,104.18,505.82
77,106.17,505.69
78,116.84,505.33
79,110.46,505.70
80,107.51,505.35
81,109.63,504.52
82,105.88,506.49
83,106.76,505.48
84,108.51,505.75
85,112.72,504.80
86,110.96,504.88
87,111.84,504.83
88,105.07,506.06
89,135.34,505.70
90,120.99,507.00
91,115.59,506.65
92,109.34,506.22
93,109.39,505.29
94,114.83,505.62
95,113.41,504.96
96,107.54,506.00
97,115.26,505.83
98,109.41,505.53
99,110.54,503.99
100,113.31,505.69
