timestamp,latency_ms,bandwidth_kb,cpu_pct,ram_pct
1745529148,7.30,8.89,83.00,0.143
1745529148,7.14,8.89,83.00,0.142
1745529148,6.80,8.89,100.00,0.142
1745529148,7.12,8.89,83.00,0.143
1745529148,6.71,8.89,100.00,0.142
1745529148,7.14,8.89,83.00,0.141
1745529148,6.90,8.89,83.00,0.143
1745529148,6.98,8.89,83.00,0.142
1745529148,7.19,8.89,83.00,0.142
1745529148,6.82,8.89,100.00,0.141
1745529148,7.62,8.89,100.00,0.140
1745529148,6.71,8.89,100.00,0.143
1745529148,7.79,8.89,100.00,0.141
1745529148,6.75,8.89,100.00,0.142
1745529148,7.13,8.89,83.00,0.143
1745529148,6.89,8.89,83.00,0.143
1745529148,6.69,8.89,100.00,0.141
1745529148,7.20,8.89,83.00,0.142
1745529148,6.84,8.89,83.00,0.143
1745529148,7.00,8.89,83.00,0.139
1745529149,7.39,8.89,100.00,0.141
1745529149,8.03,8.89,85.00,0.142
1745529149,7.21,8.89,83.00,0.142
1745529149,7.33,8.89,83.00,0.142
1745529149,6.82,8.89,100.00,0.140
1745529149,7.00,8.89,83.00,0.142
1745529149,7.01,8.89,83.00,0.142
1745529149,6.82,8.89,100.00,0.142
1745529149,7.02,8.89,83.00,0.143
1745529149,6.90,8.89,83.00,0.141
1745529149,6.89,8.89,83.00,0.142
1745529149,6.72,8.89,100.00,0.143
1745529149,6.91,8.89,83.00,0.141
1745529149,7.82,8.89,100.00,0.141
1745529149,7.28,8.89,83.00,0.140
1745529149,7.69,8.89,100.00,0.143
1745529149,7.06,8.89,83.00,0.142
1745529149,7.51,8.89,100.00,0.140
1745529149,6.73,8.89,100.00,0.143
1745529149,6.89,8.89,100.00,0.143
1745529149,6.71,8.89,100.00,0.143
1745529149,6.69,8.89,100.00,0.142
1745529149,6.94,8.89,83.00,0.142
1745529149,6.60,8.89,100.00,0.143
1745529149,7.30,8.89,100.00,0.143
1745529149,6.69,8.89,100.00,0.143
1745529149,6.75,8.89,100.00,0.143
1745529149,6.69,8.89,100.00,0.143
1745529149,7.09,8.89,83.00,0.143
1745529149,7.55,8.89,100.00,0.142
1745529149,6.64,8.89,100.00,0.142
1745529149,6.83,8.89,100.00,0.142
1745529149,6.56,8.89,100.00,0.142
1745529149,6.88,8.89,83.00,0.142
1745529149,6.52,8.89,100.00,0.142
1745529149,6.76,8.89,100.00,0.141
1745529149,6.72,8.89,100.00,0.141
1745529149,6.73,8.89,100.00,0.143
1745529149,6.82,8.89,83.00,0.141
1745529149,6.47,8.89,100.00,0.142
1745529149,7.03,8.89,83.00,0.141
1745529149,6.77,8.89,100.00,0.143
1745529149,6.73,8.89,100.00,0.142
1745529149,6.93,8.89,100.00,0.142
1745529149,6.48,8.89,100.00,0.143
1745529149,6.63,8.89,100.00,0.142
1745529149,6.53,8.89,100.00,0.142
1745529149,6.93,8.89,83.00,0.142
1745529149,6.67,8.89,100.00,0.141
1745529149,6.62,8.89,100.00,0.143
1745529149,6.56,8.89,100.00,0.141
1745529149,6.86,8.89,83.00,0.142
1745529149,6.55,8.89,100.00,0.141
1745529149,6.52,8.89,100.00,0.142
1745529149,7.70,8.89,100.00,0.141
1745529149,6.70,8.89,100.00,0.142
1745529149,6.82,8.89,100.00,0.142
1745529149,6.55,8.89,100.00,0.143
1745529149,6.82,8.89,83.00,0.141
1745529149,6.63,8.89,100.00,0.142
1745529149,6.95,8.89,83.00,0.143
1745529149,6.75,8.89,100.00,0.142
1745529149,6.51,8.89,100.00,0.142
1745529149,6.72,8.89,100.00,0.143
1745529149,6.52,8.89,100.00,0.142
1745529149,6.67,8.89,100.00,0.143
1745529149,6.74,8.89,100.00,0.142
1745529149,6.60,8.89,100.00,0.141
1745529149,6.56,8.89,100.00,0.141
1745529149,6.67,8.89,100.00,0.143
1745529149,6.48,8.89,100.00,0.142
1745529149,6.58,8.89,100.00,0.141
1745529149,6.57,8.89,100.00,0.141
1745529149,6.58,8.89,100.00,0.143
1745529149,6.82,8.89,100.00,0.142
1745529149,6.52,8.89,100.00,0.142
1745529149,6.63,8.89,100.00,0.142
1745529149,6.79,8.89,100.00,0.142
1745529149,6.57,8.89,100.00,0.141
1745529149,6.75,8.89,100.00,0.143
