session,latency_ms,bandwidth_kb
1,9487.86,44855.22
2,9649.73,44806.09
3,9905.32,45175.16
4,10561.16,45078.14
5,10572.92,44611.40
6,10591.26,45104.01
7,10585.94,45125.07
8,11554.51,45106.61
9,13078.72,45110.47
10,11719.58,45176.85
11,12157.38,45116.85
12,13360.44,45149.83
13,11229.90,45117.06
14,11037.89,45087.80
15,11999.28,45111.68
16,11172.76,45148.47
17,12102.95,44872.03
18,10869.12,45038.61
19,10876.23,45185.52
20,15113.61,45070.69
21,12212.02,45182.05
22,12006.82,45163.84
23,11948.68,45157.84
24,11189.61,44971.17
25,11054.92,45108.91
26,11108.73,44986.86
27,11293.64,45135.83
28,11169.41,45145.53
29,11108.55,45000.09
30,11018.19,45151.98
31,11064.88,45159.05
32,11162.50,45106.80
33,11022.36,45167.33
34,11066.91,45112.31
35,11115.07,44984.44
36,11217.15,44966.80
37,11017.08,45040.01
38,10943.76,45051.19
39,11087.83,45141.87
40,11115.36,45083.66
41,11178.79,45196.63
42,10980.53,44932.92
43,11161.53,45211.70
44,11040.00,45180.45
45,11289.84,44977.82
46,11409.66,45190.18
47,11845.21,45123.00
48,11505.22,45153.36
49,11849.96,45128.77
50,13096.20,45200.60
51,11700.29,45162.61
52,11733.12,45147.60
53,11306.46,45019.33
54,11893.56,45087.40
55,11686.17,45180.49
56,11801.31,45158.11
57,11779.23,45099.02
58,12136.20,45105.34
59,13432.63,45215.86
60,12601.02,45170.97
61,11342.00,45088.11
62,12493.81,45063.73
63,12695.35,45156.49
64,13045.40,45050.36
65,15130.29,45023.95
66,11675.07,45143.11
67,11445.89,45172.44
68,11247.42,45051.42
69,11193.72,45174.07
70,11326.37,45116.69
71,11967.88,45135.63
72,11231.71,45126.62
73,11813.21,45185.61
74,11441.08,45199.49
75,11515.96,45114.06
76,11442.13,45152.64
77,11442.64,45066.15
78,11596.16,45132.44
79,12165.27,45200.15
80,11268.48,45187.56
81,11738.36,45167.42
82,11529.35,45138.92
83,11492.81,45196.56
84,11435.74,45105.91
85,11444.05,45124.89
86,11245.30,45186.73
87,11501.26,45162.53
88,11400.84,45112.22
89,11466.66,45183.57
90,11368.28,45173.29
91,11359.80,45198.72
92,11381.32,45209.94
93,11354.07,45061.64
94,11770.34,45205.00
95,12315.07,45141.32
96,11946.94,45073.40
97,11399.30,45119.72
98,11571.45,45172.80
99,11501.26,45139.66
100,11393.90,45124.14
