session,latency_ms,bandwidth_kb
1,10566.71,94979.50
2,9897.06,94999.58
3,10354.94,94995.55
4,12437.22,95017.26
5,10518.84,94994.47
6,10646.78,95007.64
7,11618.92,95007.76
8,11038.02,94995.94
9,11804.32,95012.96
10,12143.05,95018.38
11,10969.73,94993.94
12,11109.19,95005.15
13,11992.41,95001.87
14,11679.57,95011.03
15,11532.77,95004.22
16,11800.22,95003.17
17,11318.13,95019.89
18,11308.50,95019.40
19,13282.17,95003.67
20,11310.38,95009.39
21,11264.65,94989.54
22,12198.88,94986.86
23,11195.65,95014.74
24,12410.16,95005.64
25,11751.43,95025.55
26,11240.11,94985.54
27,12046.14,94997.52
28,11285.22,95003.30
29,11842.21,95014.81
30,13356.31,95008.46
31,11533.58,95014.36
32,11389.31,94983.89
33,12171.26,94966.95
34,11753.06,95005.25
35,12154.68,95026.76
36,12253.62,95003.73
37,11202.44,95001.23
38,12080.21,95014.47
39,11203.41,95002.68
40,11964.63,95029.79
41,12069.05,95029.52
42,11061.44,95022.17
43,11216.11,95018.82
44,12171.60,94996.91
45,11927.38,95030.92
46,11224.13,95021.91
47,12371.95,95006.20
48,10944.41,94997.06
49,11199.50,95007.11
50,13191.45,95013.05
51,11024.72,95006.26
52,11317.94,95008.31
53,12285.69,95004.81
54,11173.67,95008.71
55,13928.82,95038.35
56,11163.18,95014.34
57,11465.95,95027.09
58,12604.98,95013.17
59,11441.19,95014.50
60,12261.78,95023.08
61,12481.03,95011.22
62,11327.73,95022.47
63,11625.66,95019.80
64,12561.76,95028.05
65,12638.47,95043.45
66,12483.22,95011.46
67,11358.58,95033.43
68,11594.09,95014.53
69,12560.61,95017.51
70,12757.48,95042.12
71,12101.24,95013.34
72,12365.55,95001.31
73,11506.09,95018.55
74,11572.34,95021.74
75,13319.58,95025.24
76,11553.92,95013.96
77,12745.07,95014.06
78,11585.33,95032.32
79,11533.77,95034.01
80,13813.57,95050.19
81,11532.18,95031.39
82,11889.95,95006.27
83,12491.71,95012.03
84,11540.00,95004.32
85,13567.87,95030.56
86,12053.48,95026.00
87,11595.46,95007.55
88,12475.83,95015.67
89,11710.72,95021.87
90,12544.70,95042.94
91,13259.23,95012.32
92,12275.15,95015.10
93,12445.95,95002.17
94,11720.19,95011.81
95,11930.14,95001.38
96,12406.99,95024.07
97,11642.04,95005.96
98,11504.65,95032.43
99,12883.47,95036.08
100,12140.61,95031.11
