session,latency_ms,bandwidth_kb
1,10820.52,34972.52
2,10585.23,34966.76
3,10443.19,34944.31
4,10300.94,34939.19
5,10491.42,34951.21
6,10514.03,34950.18
7,10598.78,34945.98
8,11639.68,34971.59
9,10737.20,34965.53
10,10873.73,34954.07
11,10821.16,34964.52
12,10806.65,34985.70
13,11320.69,34981.66
14,11644.97,35009.34
15,10842.70,34991.56
16,10994.42,34991.93
17,11426.63,34977.43
18,10974.42,34977.88
19,11946.04,34996.30
20,10969.06,34975.55
21,11043.22,34989.33
22,10948.74,34971.81
23,10870.94,34993.66
24,11776.47,34986.49
25,11365.76,34992.15
26,10963.48,34981.92
27,11666.81,34996.30
28,10928.23,34975.92
29,11359.04,34991.24
30,11383.55,35000.93
31,10889.26,34988.98
32,10987.94,35002.45
33,10959.74,34993.23
34,10898.18,35001.74
35,12041.69,34999.94
36,11003.74,34960.89
37,11083.30,34974.30
38,10992.84,34976.85
39,10951.36,34975.00
40,11679.90,34987.21
41,11168.66,34983.94
42,11098.37,35005.24
43,11282.17,34983.09
44,12213.98,35006.80
45,11519.88,34990.77
46,11847.28,34973.95
47,11050.25,34972.88
48,11203.56,34974.48
49,11462.00,34965.86
50,11060.67,34967.24
51,12242.54,34980.30
52,11122.27,34962.01
53,11253.82,34979.01
54,11084.10,34985.84
55,11107.48,34989.98
56,12156.84,35015.83
57,11160.59,34996.13
58,11257.76,34987.12
59,11165.94,35018.50
60,11464.61,35010.79
61,12106.02,35003.15
62,11756.51,34998.03
63,11347.83,34994.91
64,11355.19,35019.33
65,11363.70,35006.80
66,11980.29,35015.49
67,11879.31,34992.11
68,11705.46,34995.64
69,11690.38,34994.24
70,13131.98,35001.96
71,12251.19,34981.43
72,11795.79,34984.00
73,11577.82,34968.99
74,11488.96,34981.21
75,11488.29,34971.45
76,11892.68,34982.24
77,12549.69,35030.17
78,11725.70,35004.23
79,11535.22,35010.36
80,11502.57,34978.80
81,13125.95,35001.28
82,11866.80,34984.62
83,11841.21,34957.37
84,11457.61,35002.74
85,11317.03,35000.03
86,11519.00,34994.45
87,12242.76,34989.35
88,11314.70,34995.36
89,11414.11,34982.08
90,11304.01,35001.26
91,11342.41,34979.65
92,12513.74,35022.48
93,11292.02,35001.22
94,11368.02,35000.54
95,12556.08,35015.72
96,11838.90,34993.17
97,11447.75,34981.20
98,11311.25,35014.88
99,11433.16,34980.69
100,11690.01,35003.53
