timestamp,latency_ms,bandwidth_kb,cpu_pct,ram_pct
1745536989,10.84,7.05,77.00,0.155
1745536989,10.95,6.79,80.00,0.153
1745536989,9.97,6.98,77.00,0.154
1745536989,10.98,6.77,80.00,0.155
1745536989,10.33,7.05,88.00,0.154
1745536989,10.04,7.05,77.00,0.155
1745536989,10.84,7.05,88.00,0.154
1745536989,10.05,6.92,77.00,0.154
1745536989,9.97,6.98,77.00,0.153
1745536989,9.91,6.85,77.00,0.153
1745536989,10.39,7.05,77.00,0.153
1745536989,10.22,7.05,77.00,0.154
1745536989,9.73,6.92,87.00,0.153
1745536989,10.21,7.05,77.00,0.155
1745536989,10.20,6.92,77.00,0.155
1745536989,10.48,7.05,88.00,0.154
1745536989,9.95,7.05,77.00,0.154
1745536989,9.94,6.92,77.00,0.154
1745536989,10.65,7.05,88.00,0.153
1745536989,10.10,7.05,77.00,0.153
1745536989,9.80,7.05,87.00,0.153
1745536989,10.05,6.92,77.00,0.155
1745536989,10.07,7.05,77.00,0.154
1745536989,10.03,6.77,77.00,0.153
1745536989,10.04,6.77,77.00,0.153
1745536989,10.03,6.92,77.00,0.154
1745536989,10.09,7.05,77.00,0.155
1745536989,10.31,7.05,77.00,0.155
1745536989,10.00,6.92,77.00,0.154
1745536989,9.99,6.92,77.00,0.153
1745536989,10.06,6.92,77.00,0.154
1745536989,10.09,7.05,77.00,0.155
1745536989,10.44,6.98,88.00,0.154
1745536989,10.00,7.05,77.00,0.155
1745536989,10.27,7.05,77.00,0.154
1745536989,10.21,6.98,77.00,0.154
1745536989,10.28,7.05,77.00,0.155
1745536989,10.15,7.05,77.00,0.153
1745536989,9.98,6.92,77.00,0.154
1745536989,10.10,7.05,77.00,0.155
1745536989,10.18,6.98,77.00,0.153
1745536989,9.79,7.05,87.00,0.154
1745536989,10.41,7.05,88.00,0.154
1745536989,10.02,7.05,77.00,0.155
1745536989,10.00,7.05,77.00,0.154
1745536989,10.24,6.92,77.00,0.153
1745536989,9.84,7.05,87.00,0.154
1745536989,9.92,6.92,77.00,0.154
1745536989,10.07,6.92,77.00,0.155
1745536989,9.84,7.05,87.00,0.154
1745536989,9.85,7.05,77.00,0.154
1745536989,9.84,7.05,77.00,0.154
1745536989,9.74,6.92,87.00,0.154
1745536989,9.96,6.92,77.00,0.155
1745536989,9.84,6.92,77.00,0.154
1745536989,10.10,6.92,77.00,0.155
1745536989,10.03,6.92,77.00,0.153
1745536989,9.87,7.05,87.00,0.155
1745536989,10.05,7.05,77.00,0.153
1745536989,9.92,6.85,77.00,0.154
1745536989,9.94,6.92,77.00,0.155
1745536989,9.85,7.05,77.00,0.153
1745536989,10.13,6.92,77.00,0.155
1745536989,9.84,7.05,87.00,0.155
1745536989,10.03,7.05,77.00,0.155
1745536989,10.19,6.92,77.00,0.155
1745536989,9.85,7.05,77.00,0.153
1745536989,10.26,6.92,77.00,0.155
1745536989,10.24,6.77,77.00,0.154
1745536989,10.04,7.05,77.00,0.154
1745536989,9.96,6.92,77.00,0.155
1745536989,10.03,7.05,77.00,0.155
1745536989,9.99,6.92,77.00,0.154
1745536989,10.26,6.92,77.00,0.154
1745536989,9.94,6.92,77.00,0.155
1745536989,10.02,6.92,77.00,0.155
1745536989,10.10,6.92,77.00,0.153
1745536989,10.23,6.92,77.00,0.154
1745536989,9.87,6.92,87.00,0.155
1745536990,10.21,7.05,77.00,0.153
1745536990,10.36,6.98,77.00,0.154
1745536990,9.70,6.92,87.00,0.154
1745536990,9.94,7.05,77.00,0.154
1745536990,9.86,6.92,87.00,0.153
1745536990,9.90,7.05,87.00,0.155
1745536990,10.09,7.05,77.00,0.154
1745536990,9.66,6.92,87.00,0.154
1745536990,10.56,7.05,88.00,0.153
1745536990,10.33,7.05,77.00,0.154
1745536990,9.91,7.05,77.00,0.155
1745536990,9.97,7.05,77.00,0.154
1745536990,10.17,7.05,77.00,0.153
1745536990,10.19,6.92,77.00,0.155
1745536990,10.28,7.05,77.00,0.154
1745536990,9.97,7.05,77.00,0.153
1745536990,9.83,7.05,77.00,0.154
1745536990,10.03,6.85,77.00,0.154
1745536990,9.89,6.92,77.00,0.154
1745536990,9.94,6.98,77.00,0.154
1745536990,10.02,6.92,77.00,0.154
