timestamp,latency_ms,bandwidth_kb,cpu_pct,ram_pct
1745515583,19.78,11.67,72.00,0.165
1745515583,18.94,11.67,66.00,0.164
1745515583,19.01,11.67,72.00,0.163
1745515583,19.19,11.67,72.00,0.165
1745515583,19.23,11.67,72.00,0.162
1745515583,19.16,11.67,72.00,0.162
1745515583,19.14,11.67,72.00,0.165
1745515583,19.01,11.67,72.00,0.163
1745515583,19.00,11.67,72.00,0.162
1745515583,19.03,11.67,72.00,0.165
1745515583,19.12,11.67,66.00,0.165
1745515583,19.99,11.60,63.00,0.163
1745515583,19.13,11.67,72.00,0.164
1745515583,19.14,11.67,72.00,0.163
1745515583,19.11,11.67,72.00,0.160
1745515583,18.92,11.67,66.00,0.165
1745515583,19.05,11.67,72.00,0.165
1745515583,19.31,11.61,72.00,0.161
1745515583,19.16,11.67,72.00,0.165
1745515583,18.97,11.67,72.00,0.163
1745515583,19.25,11.67,72.00,0.166
1745515583,19.20,11.67,66.00,0.162
1745515583,19.69,11.67,72.00,0.162
1745515583,18.92,11.61,72.00,0.165
1745515583,19.03,11.67,66.00,0.163
1745515583,19.00,11.67,72.00,0.163
1745515583,19.17,11.67,72.00,0.164
1745515583,18.89,11.67,66.00,0.162
1745515583,19.40,11.67,66.00,0.165
1745515584,18.70,11.67,70.00,0.165
1745515584,19.04,11.67,66.00,0.166
1745515584,19.10,11.67,72.00,0.164
1745515584,19.25,11.67,66.00,0.163
1745515584,19.12,11.67,72.00,0.160
1745515584,19.15,11.67,72.00,0.164
1745515584,18.92,11.67,66.00,0.165
1745515584,19.13,11.67,72.00,0.164
1745515584,18.95,11.67,66.00,0.166
1745515584,19.00,11.67,66.00,0.162
1745515584,18.96,11.67,72.00,0.162
1745515584,19.14,11.67,66.00,0.164
1745515584,19.22,11.67,72.00,0.160
1745515584,19.00,11.67,66.00,0.160
1745515584,19.16,11.67,72.00,0.164
1745515584,19.07,11.67,72.00,0.162
1745515584,18.82,11.67,70.00,0.164
1745515584,19.04,11.67,72.00,0.165
1745515584,18.96,11.67,72.00,0.166
1745515584,19.17,11.67,72.00,0.166
1745515584,19.08,11.67,72.00,0.163
1745515584,19.11,11.67,72.00,0.160
1745515584,18.85,11.67,66.00,0.165
1745515584,18.98,11.67,72.00,0.162
1745515584,18.91,11.67,70.00,0.162
1745515584,18.97,11.67,66.00,0.162
1745515584,18.88,11.67,66.00,0.160
1745515584,18.87,11.67,70.00,0.165
1745515584,18.74,11.67,70.00,0.163
1745515584,19.01,11.67,72.00,0.164
1745515584,19.69,11.67,72.00,0.164
1745515584,18.89,11.67,66.00,0.164
1745515584,18.85,11.61,66.00,0.166
1745515584,18.72,11.67,70.00,0.163
1745515584,19.87,11.67,68.00,0.163
1745515584,19.13,11.67,72.00,0.164
1745515584,18.98,11.67,72.00,0.165
1745515584,19.08,11.61,66.00,0.165
1745515584,19.04,11.67,66.00,0.164
1745515584,19.14,11.67,72.00,0.163
1745515584,19.26,11.67,72.00,0.165
1745515584,20.49,11.67,73.00,0.163
1745515584,19.36,11.67,72.00,0.163
1745515584,19.20,11.67,72.00,0.166
1745515584,19.14,11.67,66.00,0.165
1745515584,19.20,11.67,72.00,0.165
1745515584,19.04,11.67,72.00,0.165
1745515584,19.20,11.67,72.00,0.163
1745515584,19.16,11.67,72.00,0.163
1745515584,19.25,11.67,72.00,0.163
1745515584,19.17,11.67,72.00,0.160
1745515584,19.41,11.67,72.00,0.162
1745515585,19.40,11.67,72.00,0.164
1745515585,19.20,11.60,72.00,0.163
1745515585,19.34,11.67,72.00,0.162
1745515585,19.24,11.67,66.00,0.166
1745515585,19.30,11.67,72.00,0.160
1745515585,19.13,11.67,72.00,0.165
1745515585,18.94,11.67,66.00,0.164
1745515585,19.03,11.67,72.00,0.162
1745515585,18.99,11.67,72.00,0.163
1745515585,19.00,11.67,72.00,0.164
1745515585,19.12,11.67,72.00,0.164
1745515585,19.11,11.67,66.00,0.162
1745515585,19.01,11.67,72.00,0.164
1745515585,19.24,11.67,72.00,0.166
1745515585,19.06,11.67,72.00,0.162
1745515585,18.97,11.67,66.00,0.165
1745515585,18.98,11.67,70.00,0.162
1745515585,19.11,11.67,72.00,0.165
1745515585,19.20,11.67,72.00,0.163
