timestamp,latency_ms,bandwidth_kb,cpu_pct,ram_pct
1745515892,19.26,37.62,50.00,0.159
1745515892,17.43,37.41,50.00,0.159
1745515892,17.14,37.69,50.00,0.161
1745515892,17.19,37.41,50.00,0.160
1745515892,16.98,37.69,50.00,0.157
1745515892,17.04,37.69,50.00,0.161
1745515892,16.97,37.69,50.00,0.157
1745515892,17.33,37.69,50.00,0.157
1745515892,17.12,37.69,50.00,0.159
1745515892,17.08,37.69,50.00,0.158
1745515892,17.07,37.69,50.00,0.159
1745515892,16.84,37.69,53.00,0.160
1745515892,17.16,37.69,50.00,0.160
1745515892,17.24,37.69,50.00,0.160
1745515892,17.02,37.69,50.00,0.159
1745515892,17.08,37.82,50.00,0.157
1745515892,16.91,37.69,50.00,0.161
1745515892,17.27,37.69,50.00,0.160
1745515892,17.08,37.69,50.00,0.160
1745515892,17.24,37.62,50.00,0.159
1745515892,16.96,37.69,50.00,0.157
1745515892,17.03,37.69,50.00,0.161
1745515892,17.09,37.62,50.00,0.157
1745515892,16.81,37.50,53.00,0.158
1745515892,17.05,37.82,50.00,0.158
1745515892,16.96,37.69,50.00,0.160
1745515892,16.96,37.69,50.00,0.159
1745515892,17.08,37.50,50.00,0.161
1745515892,16.83,37.62,53.00,0.159
1745515892,16.97,37.50,50.00,0.157
1745515892,16.93,37.50,50.00,0.158
1745515892,17.15,37.69,50.00,0.160
1745515892,17.88,37.69,50.00,0.161
1745515892,16.95,37.69,50.00,0.160
1745515892,16.84,37.69,50.00,0.160
1745515892,16.81,37.69,53.00,0.159
1745515892,18.22,37.50,52.00,0.161
1745515892,17.73,37.82,50.00,0.159
1745515892,17.03,37.69,50.00,0.159
1745515892,16.96,37.69,50.00,0.158
1745515892,17.18,37.41,50.00,0.158
1745515892,17.21,37.69,50.00,0.161
1745515892,17.09,37.69,50.00,0.161
1745515892,17.04,37.50,50.00,0.161
1745515892,17.05,37.69,50.00,0.160
1745515892,17.35,37.50,50.00,0.159
1745515893,16.77,37.69,53.00,0.160
1745515893,16.90,37.69,50.00,0.157
1745515893,17.47,37.69,50.00,0.159
1745515893,16.85,37.50,53.00,0.161
1745515893,16.71,37.62,53.00,0.160
1745515893,16.82,37.69,53.00,0.158
1745515893,17.13,37.69,50.00,0.160
1745515893,17.37,37.62,56.00,0.161
1745515893,17.05,37.69,50.00,0.161
1745515893,17.00,37.69,50.00,0.157
1745515893,16.77,37.62,53.00,0.161
1745515893,16.70,37.69,53.00,0.159
1745515893,16.78,37.69,53.00,0.159
1745515893,16.80,37.50,50.00,0.158
1745515893,16.68,37.50,53.00,0.159
1745515893,17.23,37.41,50.00,0.157
1745515893,17.19,37.69,50.00,0.159
1745515893,17.11,37.69,50.00,0.158
1745515893,17.46,37.69,50.00,0.159
1745515893,17.60,37.69,50.00,0.157
1745515893,18.17,37.41,47.00,0.161
1745515893,17.33,37.69,50.00,0.159
1745515893,17.65,37.69,50.00,0.161
1745515893,17.08,37.69,50.00,0.158
1745515893,17.06,37.69,50.00,0.159
1745515893,17.08,37.62,50.00,0.159
1745515893,17.11,37.41,50.00,0.159
1745515893,16.95,37.62,50.00,0.159
1745515893,17.05,37.69,50.00,0.159
1745515893,17.18,37.50,50.00,0.159
1745515893,17.93,37.50,52.00,0.159
1745515893,17.04,37.75,50.00,0.158
1745515893,17.42,37.41,50.00,0.161
1745515893,17.15,37.62,50.00,0.158
1745515893,16.88,37.69,50.00,0.158
1745515893,16.93,37.69,50.00,0.160
1745515893,17.00,37.69,50.00,0.159
1745515893,17.19,37.62,50.00,0.158
1745515893,16.89,37.69,50.00,0.157
1745515893,16.81,37.69,53.00,0.157
1745515893,16.88,37.69,50.00,0.158
1745515893,16.87,37.69,50.00,0.158
1745515893,16.95,37.69,50.00,0.159
1745515893,16.74,37.69,53.00,0.157
1745515893,16.83,37.69,50.00,0.159
1745515893,16.81,37.69,53.00,0.159
1745515893,16.87,37.50,50.00,0.158
1745515893,16.89,37.50,50.00,0.161
1745515893,16.93,37.69,50.00,0.160
1745515893,16.76,37.62,53.00,0.159
1745515893,17.04,37.62,50.00,0.161
1745515893,17.17,37.69,50.00,0.159
1745515893,17.00,37.69,53.00,0.157
1745515893,17.08,37.69,50.00,0.161
