timestamp,latency_ms,bandwidth_kb,cpu_pct,ram_pct
1745523089,10.77,7.21,88.00,0.159
1745523089,10.45,7.15,88.00,0.156
1745523089,9.60,7.15,87.00,0.157
1745523089,9.48,7.21,87.00,0.156
1745523089,10.60,7.20,88.00,0.158
1745523089,9.59,7.21,87.00,0.159
1745523089,9.76,7.21,87.00,0.157
1745523089,9.89,7.21,77.00,0.158
1745523089,9.65,7.21,87.00,0.155
1745523089,9.85,7.21,77.00,0.156
1745523089,9.67,7.21,87.00,0.157
1745523089,9.62,7.21,87.00,0.159
1745523089,9.69,7.21,87.00,0.159
1745523089,9.77,7.21,87.00,0.156
1745523089,11.20,7.21,80.00,0.156
1745523089,10.26,7.21,77.00,0.158
1745523089,9.96,7.21,77.00,0.157
1745523089,10.06,7.21,77.00,0.159
1745523089,9.85,7.21,87.00,0.159
1745523089,10.13,7.21,77.00,0.157
1745523089,10.12,7.20,77.00,0.159
1745523089,9.50,7.21,87.00,0.156
1745523089,10.10,7.21,77.00,0.159
1745523089,9.77,7.21,87.00,0.157
1745523089,9.68,7.21,87.00,0.157
1745523089,9.85,7.21,87.00,0.158
1745523089,9.90,7.21,77.00,0.159
1745523089,9.87,7.21,77.00,0.157
1745523089,9.89,7.14,77.00,0.157
1745523089,10.58,7.21,88.00,0.159
1745523089,10.19,7.21,88.00,0.159
1745523089,10.02,7.21,77.00,0.158
1745523089,10.45,7.15,88.00,0.159
1745523089,9.90,7.21,87.00,0.157
1745523089,9.71,7.14,87.00,0.159
1745523089,9.96,7.14,77.00,0.156
1745523089,10.02,7.21,77.00,0.159
1745523089,10.06,7.21,77.00,0.157
1745523089,9.62,7.21,87.00,0.157
1745523089,9.66,7.21,87.00,0.159
1745523089,9.86,7.21,77.00,0.156
1745523089,9.68,7.21,87.00,0.156
1745523089,10.57,7.21,88.00,0.159
1745523089,9.82,7.21,87.00,0.159
1745523089,10.48,7.21,88.00,0.156
1745523089,9.95,7.21,87.00,0.159
1745523089,9.65,7.21,87.00,0.157
1745523089,9.70,7.21,87.00,0.157
1745523089,9.76,7.21,87.00,0.159
1745523089,9.60,7.21,87.00,0.159
1745523089,9.59,7.21,87.00,0.156
1745523089,10.10,7.21,77.00,0.159
1745523089,9.56,7.21,87.00,0.158
1745523089,10.49,7.21,88.00,0.159
1745523089,9.65,7.21,87.00,0.157
1745523089,9.83,7.21,87.00,0.158
1745523089,10.79,7.22,88.00,0.159
1745523089,9.82,7.21,87.00,0.158
1745523089,10.47,7.20,88.00,0.156
1745523089,9.62,7.21,87.00,0.158
1745523089,9.71,7.21,87.00,0.158
1745523089,9.74,7.21,87.00,0.159
1745523089,9.67,7.21,87.00,0.159
1745523089,10.71,7.21,88.00,0.159
1745523089,10.95,7.21,88.00,0.159
1745523089,9.86,7.21,77.00,0.157
1745523089,9.77,7.21,87.00,0.158
1745523089,10.80,7.21,88.00,0.157
1745523089,10.33,7.21,88.00,0.156
1745523089,10.11,7.21,77.00,0.157
1745523089,9.72,7.21,87.00,0.157
1745523090,10.11,7.21,77.00,0.159
1745523090,10.00,7.21,77.00,0.157
1745523090,9.79,7.21,87.00,0.156
1745523090,10.10,7.22,77.00,0.157
1745523090,9.72,7.21,87.00,0.156
1745523090,9.80,7.21,87.00,0.159
1745523090,9.69,7.21,87.00,0.156
1745523090,9.69,7.21,87.00,0.158
1745523090,9.64,7.21,87.00,0.158
1745523090,9.82,7.21,87.00,0.159
1745523090,9.43,7.21,87.00,0.156
1745523090,9.66,7.21,87.00,0.157
1745523090,9.53,7.21,87.00,0.156
1745523090,9.61,7.21,87.00,0.159
1745523090,9.62,7.21,87.00,0.155
1745523090,9.44,7.21,87.00,0.159
1745523090,9.58,7.21,87.00,0.158
1745523090,9.65,7.21,87.00,0.157
1745523090,9.59,7.21,87.00,0.158
1745523090,9.45,7.22,87.00,0.157
1745523090,9.40,7.21,87.00,0.159
1745523090,9.68,7.21,87.00,0.157
1745523090,9.74,7.21,87.00,0.157
1745523090,9.75,7.21,87.00,0.157
1745523090,9.76,7.21,87.00,0.157
1745523090,9.77,7.21,87.00,0.158
1745523090,9.62,7.22,87.00,0.158
1745523090,9.73,7.14,87.00,0.159
1745523090,9.60,7.21,87.00,0.159
